table_id,csv_path,ticker,company_name,year,report_type,statement_type,unit,source_txt_path,page_number,table_index,title,nearby_text_before,nearby_text_after,row_count,column_count,numeric_cell_count,quality_score,needs_review,review_reason,created_at
AAA_2015_consolidated_page34_table0,tables_csv/AAA/2015/consolidated/AAA_2015_consolidated_page34_table0.csv,AAA,AAA,2015,consolidated,notes,đồng,AAA\2015\AAA_financial_statements_2015_consolidated\AAA_financial_statements_2015_consolidated_extracted.txt,34,0,6.1. Doanh thu thuần về bán hàng và cung cấp dịch vụ,"2015

THUYÊT MINH BẢO CẢO TÀI CHÍNH HỢP NHẤT (TIẾP THEO)

MÃU SÓ B09 - DN/HN

Các thuyết minh này là bộ phận hợp thành và cần được đọc đồng thời với Báo cáo tài chính kèm theo

6. THÔNG TIN BỔ SUNG CÁC KHOẢN MỤC TRÊN BẢO CÁO KẾT QUẢ KINH DOANH

6.1. Doanh thu thuần về bán hàng và cung cấp dịch vụ","6.2. Giá vốn hàng bán

 Năm 2015VND Năm 2014VND Giá vốn bán thành phẩm đã bán 1.294.778.621.643 1.277.861.676.445 Giá vốn bán hàng hóa đã bán 128.999.091.382 100.037.026.680 Giá vốn củ",8,7,15,0.938,False,,2026-08-16T16:02:20.653875+00:00
AAA_2015_consolidated_page34_table1,tables_csv/AAA/2015/consolidated/AAA_2015_consolidated_page34_table1.csv,AAA,AAA,2015,consolidated,unknown,VNĐ,AAA\2015\AAA_financial_statements_2015_consolidated\AAA_financial_statements_2015_consolidated_extracted.txt,34,1,6.2. Giá vốn hàng bán,"Giảm giá hàng bán 1.198.534.899 4.096.063.542 - Hàng bán bị trả lại 301.335.316 23.727.270 Doanh thu thuần về bán hàng và cung cấp dịch vụ 1.614.548.947.901 1.560.643.609.091 

6.2. Giá vốn hàng bán","6.3. Doanh thu hoạt động tài chính

 Năm 2015VND Năm 2014VND Lãi tiền gửi ngân hàng 5.536.394.107 1.716.999.544 Lãi đầu tư trái phiếu - 156.750.000 Cổ tức, lợi nhuận được chia",4,7,7,0.875,False,,2026-08-16T16:02:20.653875+00:00
AAA_2015_consolidated_page34_table2,tables_csv/AAA/2015/consolidated/AAA_2015_consolidated_page34_table2.csv,AAA,AAA,2015,consolidated,unknown,unknown,AAA\2015\AAA_financial_statements_2015_consolidated\AAA_financial_statements_2015_consolidated_extracted.txt,34,2,6.3. Doanh thu hoạt động tài chính,"tr> Giá vốn bán hàng hóa đã bán 128.999.091.382 100.037.026.680 Giá vốn của dịch vụ gia công đã cung cấp 963.443.710 - Cộng 1.424.741.156.735 1.377.898.703.125 

6.3. Doanh thu hoạt động tài chính",33,6,7,9,0.75,False,,2026-08-16T16:02:20.653875+00:00
AAA_2015_consolidated_page35_table0,tables_csv/AAA/2015/consolidated/AAA_2015_consolidated_page35_table0.csv,AAA,AAA,2015,consolidated,notes,đồng,AAA\2015\AAA_financial_statements_2015_consolidated\AAA_financial_statements_2015_consolidated_extracted.txt,35,0,6.4. Chi phí hoạt động tài chính,"g 12 năm 2015

THUYET MINH BẢO CẢO TÀI CHÍNH HỢP NHẤT (TIẾP THEO)

MÃU SÓ B09 - DN/HN

Các thuyết minh này là bộ phận hợp thành và cần được đọc đồng thời với Báo cáo tài chính kèm theo

6. THÔNG TIN BỔ SUNG CÁC KHOẢN MỤC TRÊN BÁO CÁO KẾT QUẢ KINH DOANH (TIẾP THEO)

6.4. Chi phí hoạt động tài chính","6.5. Chi phí quản lý doanh nghiệp và Chi phí bán hàng

 Năm 2015VND Năm 2014VND Các khoản chi phí quản lý doanh nghiệp phát sinh trong kỳ Chi phí nguyên liệu, vật liệu 4.276.349.916 3.036.699.155",4,7,8,1.0,False,,2026-08-16T16:02:20.653875+00:00
AAA_2015_consolidated_page35_table1,tables_csv/AAA/2015/consolidated/AAA_2015_consolidated_page35_table1.csv,AAA,AAA,2015,consolidated,unknown,VNĐ,AAA\2015\AAA_financial_statements_2015_consolidated\AAA_financial_statements_2015_consolidated_extracted.txt,35,1,6.5. Chi phí quản lý doanh nghiệp và Chi phí bán hàng,"iá đã thực hiện 24.714.728.440 5.677.298.458 Lỗ chênh lệch tỷ giá chưa thực hiện 1.211.216.521 3.032.269.003 Cộng 49.991.756.319 25.896.787.122 

6.5. Chi phí quản lý doanh nghiệp và Chi phí bán hàng","6.6. Chi phí thuế thu nhập doanh nghiệp hiện hành

 Năm 2015VND Năm 2014VND Chi phí thuế thu nhập doanh nghiệp hiện hành- Chi phí thuế thu nhập doanh nghiệp tính trên thu nhập chịu thuế năm hiện hành 10.029.634.651 9.175.466.515",14,7,24,0.857,False,,2026-08-16T16:02:20.653875+00:00
AAA_2015_consolidated_page35_table2,tables_csv/AAA/2015/consolidated/AAA_2015_consolidated_page35_table2.csv,AAA,AAA,2015,consolidated,unknown,unknown,AAA\2015\AAA_financial_statements_2015_consolidated\AAA_financial_statements_2015_consolidated_extracted.txt,35,2,6.6. Chi phí thuế thu nhập doanh nghiệp hiện hành,"r> Chi phí dịch vụ mua ngoài 31.497.801.798 33.221.617.617 Chi phí khác bằng tiền 6.258.080.206 2.512.687.898 Cộng 75.230.050.612 78.937.784.265 

6.6. Chi phí thuế thu nhập doanh nghiệp hiện hành",34,1,7,2,1.0,True,too_few_rows,2026-08-16T16:02:20.653875+00:00
AAA_2015_consolidated_page36_table0,tables_csv/AAA/2015/consolidated/AAA_2015_consolidated_page36_table0.csv,AAA,AAA,2015,consolidated,notes,đồng,AAA\2015\AAA_financial_statements_2015_consolidated\AAA_financial_statements_2015_consolidated_extracted.txt,36,0,6.7. Chi phí sản xuất kinh doanh theo yếu tố,"5

THUYÊT MINH BẢO CẢO TÀI CHÍNH HỢP NHẤT (TIẾP THEO)

MÃU SÓ B09 - DN/HN

Các thuyết minh này là bộ phận hợp thành và cần được đọc đồng thời với Báo cáo tài chính kèm theo

6. THÔNG TIN BỔ SUNG CÁC KHOẢN MỤC TRÊN BÁO CÁO KẾT QUẢ KINH DOANH (TIẾP THEO)

6.7. Chi phí sản xuất kinh doanh theo yếu tố","6.8. Lãi cơ bản trên cổ phiếu /Lãi suy giảm trên cổ phiếu

a. Lợi nhuận (i)

 Năm 2015VND Năm 2014VND Lợi nhuận/(Lỗ) phân bổ cho cổ đông sở hữu cổ phiếu phổ thông 40.015.870.985 46.963.561.091 Trừ: Quỹ khen thưởng phú",6,7,12,1.0,False,,2026-08-16T16:02:20.653875+00:00
AAA_2015_consolidated_page36_table1,tables_csv/AAA/2015/consolidated/AAA_2015_consolidated_page36_table1.csv,AAA,AAA,2015,consolidated,unknown,unknown,AAA\2015\AAA_financial_statements_2015_consolidated\AAA_financial_statements_2015_consolidated_extracted.txt,36,1,a. Lợi nhuận (i),"d> 99.291.995.820 85.341.139.657 Chi phí khác bằng tiền 13.410.566.583 11.935.090.378 Cộng 1.564.861.037.549 1.582.074.525.736 

6.8. Lãi cơ bản trên cổ phiếu /Lãi suy giảm trên cổ phiếu

a. Lợi nhuận (i)","(i) Theo hướng dẫn trình bày chỉ tiêu “mã số 70 - Lãi cơ bản trên cổ phiếu” và “mã số 71 - Lãi suy giảm trên cổ phiếu” trên Báo cáo kết quả kinh doanh của thông tư 200, phần “Lợi nhuận/(Lỗ) để tính lãi cơ bản trên cổ phiếu và lãi suy giảm trên cổ phiếu” được tính bằng “Lợi nhuận/(Lỗ) phân bổ cho c",8,7,12,0.75,False,,2026-08-16T16:02:20.653875+00:00
AAA_2015_consolidated_page37_table0,tables_csv/AAA/2015/consolidated/AAA_2015_consolidated_page37_table0.csv,AAA,AAA,2015,consolidated,unknown,đồng,AAA\2015\AAA_financial_statements_2015_consolidated\AAA_financial_statements_2015_consolidated_extracted.txt,37,0,Số cổ phiếu phổ thông bình quân gia quyền đang lưu hành,"minh này là bộ phận hợp thành và cần được dọc đồng thời với Báo cáo tài chính kèm theo

6. THÔNG TIN BỔ SUNG CÁC KHOẢN MỤC TRÊN BÁO CÁO KẾT QUẢ KINH DOANH (TIẾP THEO)

6.8. Lãi cơ bản trên cổ phiếu /Lãi suy giảm trên cổ phiếu

b. Số cổ phiếu

Số cổ phiếu phổ thông bình quân gia quyền đang lưu hành","Điều chỉnh lại số cổ phiếu phổ thông đang lưu hành bình quân gia quyền

Trong năm 2015, Công ty mẹ thực hiện trả cổ tức bằng cổ phiếu theo tỷ lệ 100:25 với số tiền tương ứng là 98.999.880.000 đồng (tương đương 9.899.977 cổ phần với mệnh giá 10.000 đồng/cổ phần) từ lợi nhuận sau thuế chưa phân phối",4,7,2,0.25,False,,2026-08-16T16:02:20.653875+00:00
AAA_2015_consolidated_page37_table1,tables_csv/AAA/2015/consolidated/AAA_2015_consolidated_page37_table1.csv,AAA,AAA,2015,consolidated,unknown,đồng,AAA\2015\AAA_financial_statements_2015_consolidated\AAA_financial_statements_2015_consolidated_extracted.txt,37,1,"Đ ngày 16 tháng 07 năm 2015 và Nghị quyết số 1208/2015/NQ-HĐQT ngày 12 tháng 08 năm 2015 của Hội đồng Quản trị Công ty. Theo hướng dẫn tại Chuẩn mực Kế toán Việt nam số 30 “Lãi cơ bản trên cổ phiếu”, ","Đ ngày 16 tháng 07 năm 2015 và Nghị quyết số 1208/2015/NQ-HĐQT ngày 12 tháng 08 năm 2015 của Hội đồng Quản trị Công ty. Theo hướng dẫn tại Chuẩn mực Kế toán Việt nam số 30 “Lãi cơ bản trên cổ phiếu”, lãi cơ bản trên cổ phiếu của năm 2014 sẽ được điều chỉnh lại do ảnh hưởng của yếu tố trên như sau:","c. Lãi cơ bản trên cổ phiếu / Lãi suy giảm trên cổ phiếu

 Năm 2015VND Năm 2014VND Lãi cơ bản trên cổ phiếu 642 1.197 Lãi suy giảm trên cổ phiếu 642 1.197 Mệnh giá cổ phiếu (đồng/cổ ph",3,7,6,1.0,False,,2026-08-16T16:02:20.653875+00:00
AAA_2015_consolidated_page37_table2,tables_csv/AAA/2015/consolidated/AAA_2015_consolidated_page37_table2.csv,AAA,AAA,2015,consolidated,unknown,unknown,AAA\2015\AAA_financial_statements_2015_consolidated\AAA_financial_statements_2015_consolidated_extracted.txt,37,2,c. Lãi cơ bản trên cổ phiếu / Lãi suy giảm trên cổ phiếu,"chính năm 2014 24.784.293 1.895 Ảnh hưởng của cổ phiếu phát hành bằng cổ tức năm 2015 9.899.988 (698) Số đã điều chỉnh lại 34.684.281 1.197 

c. Lãi cơ bản trên cổ phiếu / Lãi suy giảm trên cổ phiếu",36,3,7,6,1.0,False,,2026-08-16T16:02:20.653875+00:00
AAA_2015_consolidated_page38_table0,tables_csv/AAA/2015/consolidated/AAA_2015_consolidated_page38_table0.csv,AAA,AAA,2015,consolidated,notes,unknown,AAA\2015\AAA_financial_statements_2015_consolidated\AAA_financial_statements_2015_consolidated_extracted.txt,38,0,Hệ số đơn bảy tài chính của Công ty tại ngày kết thúc kỳ kế toán như sau:,"oản vay như đã trình bày tại Thuyết minh số 5.14 và 5.16 trừ đi Tiền và các khoản tương đương tiền) và phần vốn của chủ sở hữu (bao gồm vốn góp, các quỹ dự trữ và lợi nhuận sau thuế chưa phân phối).

Hệ số đơn bảy tài chính

Hệ số đơn bảy tài chính của Công ty tại ngày kết thúc kỳ kế toán như sau:","Các chính sách kế toán chủ yếu

Chi tiết các chính sách kế toán chủ yếu và phương pháp mà Công ty áp dụng (bao gồm các tiêu chí để ghi nhận, cơ sở xác định giá trị và cơ sở ghi nhận các khoản thu nhập và chi phí) đối với từng loại tài sản tài chính, công nợ tài chính và công cụ vốn được trình bày",5,7,10,1.0,False,,2026-08-16T16:02:20.653875+00:00
AAA_2015_consolidated_page38_table1,tables_csv/AAA/2015/consolidated/AAA_2015_consolidated_page38_table1.csv,AAA,AAA,2015,consolidated,notes,unknown,AAA\2015\AAA_financial_statements_2015_consolidated\AAA_financial_statements_2015_consolidated_extracted.txt,38,1,Các loại công cụ tài chính,"toán chủ yếu và phương pháp mà Công ty áp dụng (bao gồm các tiêu chí để ghi nhận, cơ sở xác định giá trị và cơ sở ghi nhận các khoản thu nhập và chi phí) đối với từng loại tài sản tài chính, công nợ tài chính và công cụ vốn được trình bày chi tiết tại Thuyết minh số 4.

Các loại công cụ tài chính","37

1161 20 32 = 3.17",10,7,15,0.75,False,,2026-08-16T16:02:20.653875+00:00
AAA_2015_consolidated_page39_table0,tables_csv/AAA/2015/consolidated/AAA_2015_consolidated_page39_table0.csv,AAA,AAA,2015,consolidated,unknown,unknown,AAA\2015\AAA_financial_statements_2015_consolidated\AAA_financial_statements_2015_consolidated_extracted.txt,39,0,Giá trị ghi sổ của các tài sản bằng tiền và công nợ bằng tiền có gốc ngoại tệ tại thời điểm cuối kỳ như sau:,"o này do thiếu thị trường mua các công cụ tài chính.

Quản lý rủi ro tỷ giá

Công ty thực hiện một số giao dịch có gốc ngoại tệ, theo đó, Công ty sẽ chịu rủi ro khi có biến động về tỷ giá.

Giá trị ghi sổ của các tài sản bằng tiền và công nợ bằng tiền có gốc ngoại tệ tại thời điểm cuối kỳ như sau:","38

\( \left( {x - 1}\right) \left( {x + 3}\right)  = 0 \)",10,7,16,0.8,False,,2026-08-16T16:02:20.653875+00:00
AAA_2015_consolidated_page41_table0,tables_csv/AAA/2015/consolidated/AAA_2015_consolidated_page41_table0.csv,AAA,AAA,2015,consolidated,notes,đồng,AAA\2015\AAA_financial_statements_2015_consolidated\AAA_financial_statements_2015_consolidated_extracted.txt,41,0,Quản lý rủi ro thanh khoản (Tiếp theo),"háng 12 năm 2015

THUYET MINH BẢO CÁO TÀI CHÍNH HỢP NHẤT (TIẾP THEO)

MÃU SÓ B09 - DN/HN

Các thuyết minh này là bộ phận hợp thành và cần được dọc đồng thời với Báo cáo tài chính kèm theo

7. CÁC THÔNG TIN KHÁC (TIẾP THEO)

7.1. Công cụ tài chính (Tiếp theo)

Quản lý rủi ro thanh khoản (Tiếp theo)","Ban Tổng Giám đốc đánh giá rủi ro thanh khoản ở mức thấp. Ban Tổng Giám đốc tin tưởng rằng Công ty có thể tạo ra đủ nguồn tiền để đáp ứng các nghĩa vụ tài chính khi đến hạn.

40",22,9,40,0.606,False,,2026-08-16T16:02:20.653875+00:00
AAA_2015_consolidated_page42_table0,tables_csv/AAA/2015/consolidated/AAA_2015_consolidated_page42_table0.csv,AAA,AAA,2015,consolidated,notes,đồng,AAA\2015\AAA_financial_statements_2015_consolidated\AAA_financial_statements_2015_consolidated_extracted.txt,42,0,"Thu nhập của Ban Tổng Giám đốc, Hội đồng Quản trị và Ban kiểm soát được hưởng trong kỳ như sau:","MÃU SỐ B09 - DN/HN

Các thuyết minh này là bộ phận hợp thành và cần được dọc đồng thời với Báo cáo tài chính kèm theo

7. CÁC THÔNG TIN KHÁC (TIẾP THEO)

7.2. Nghiệp vụ và số dư với các bên liên quan

Thu nhập của Ban Tổng Giám đốc, Hội đồng Quản trị và Ban kiểm soát được hưởng trong kỳ như sau:","7.3. Sự kiện sau ngày kết thúc niên độ kế toán

Không có sự kiện trọng yếu nào xảy ra sau ngày kết thúc kỳ hoạt động và cho đến thời điểm lập báo cáo này cần thiết phải điều chỉnh hoặc trình bày trong Báo cáo tài chính hợp nhất.

7.4. Số liệu so sánh

Như đã trình bày tại Thuyết minh số 03, kể từ",4,7,8,1.0,False,,2026-08-16T16:02:20.653875+00:00
AAA_2015_consolidated_page43_table0,tables_csv/AAA/2015/consolidated/AAA_2015_consolidated_page43_table0.csv,AAA,AAA,2015,consolidated,notes,đồng,AAA\2015\AAA_financial_statements_2015_consolidated\AAA_financial_statements_2015_consolidated_extracted.txt,43,0,"Một số số liệu của kỳ báo cáo trước được phân loại lại để phù hợp với việc so sánh với số liệu của kỳ này, cụ thể như sau:","DN/HN

Các thuyết minh này là bộ phận hợp thành và cần được đọc đồng thời với Báo cáo tài chính kèm theo

7. CÁC THÔNG TIN KHÁC (TIẾP THEO)

7.4. Số liệu so sánh (Tiếp theo)

Một số số liệu của kỳ báo cáo trước được phân loại lại để phù hợp với việc so sánh với số liệu của kỳ này, cụ thể như sau:",NGUỒN VỐN Mã số Số đã báo cáo Phân loại lại Số sau phân loại lại VND VND VND D. VỐN CHỦ SỞ HỮU 400 786.325.823.263 - 786.325.823.263,7,11,24,0.857,False,,2026-08-16T16:02:20.653875+00:00
AAA_2015_consolidated_page43_table1,tables_csv/AAA/2015/consolidated/AAA_2015_consolidated_page43_table1.csv,AAA,AAA,2015,consolidated,balance_sheet,unknown,AAA\2015\AAA_financial_statements_2015_consolidated\AAA_financial_statements_2015_consolidated_extracted.txt,43,1,960.847.572 (25.204.099.470) 10.756.748.102 4. Tài sản ngắn hạn khác 155 25.204.099.470 (25.204.099.470) - TỔNG CỘNG TÀI SẢN 270 1.421.650.734.913 - 1.421.650.734.913,960.847.572 (25.204.099.470) 10.756.748.102 4. Tài sản ngắn hạn khác 155 25.204.099.470 (25.204.099.470) - TỔNG CỘNG TÀI SẢN 270 1.421.650.734.913 - 1.421.650.734.913,"(*) Theo thông tư 200, chỉ tiêu Quỹ dự phòng tài chính không còn trình bày trên Bảng cân đối kế toàn, số dư đầu kỳ sẽ được chuyển sang Quỹ đầu tư phát triển.

Nguyễn Lê Trung

Tổng Giám đốc

Hải Dương, ngày 24 tháng 02 năm 2016

Hòa Thị Thu Hà

Kế toán trường

Hồ Thị Hòe

Người lập

42",5,11,15,0.75,False,,2026-08-16T16:02:20.653875+00:00
