report_id,ticker,year,report_type,document_name,source_txt_path,file_size_bytes
VCB_2017_separate,VCB,2017,separate,VCB_financial_statements_2017_separate,VCB\2017\VCB_financial_statements_2017_separate\VCB_financial_statements_2017_separate_extracted.txt,219749
VCB_2018_consolidated,VCB,2018,consolidated,VCB_financial_statements_2018_consolidated,VCB\2018\VCB_financial_statements_2018_consolidated\VCB_financial_statements_2018_consolidated_extracted.txt,227313
VCB_2018_separate,VCB,2018,separate,VCB_financial_statements_2018_separate,VCB\2018\VCB_financial_statements_2018_separate\VCB_financial_statements_2018_separate_extracted.txt,210836
VCB_2019_consolidated,VCB,2019,consolidated,VCB_financial_statements_2019_consolidated,VCB\2019\VCB_financial_statements_2019_consolidated\VCB_financial_statements_2019_consolidated_extracted.txt,231140
VCB_2019_separate,VCB,2019,separate,VCB_financial_statements_2019_separate,VCB\2019\VCB_financial_statements_2019_separate\VCB_financial_statements_2019_separate_extracted.txt,213065
VCB_2020_consolidated,VCB,2020,consolidated,VCB_financial_statements_2020_consolidated,VCB\2020\VCB_financial_statements_2020_consolidated\VCB_financial_statements_2020_consolidated_extracted.txt,240127
VCB_2020_separate,VCB,2020,separate,VCB_financial_statements_2020_separate,VCB\2020\VCB_financial_statements_2020_separate\VCB_financial_statements_2020_separate_extracted.txt,220998
VCB_2021_consolidated,VCB,2021,consolidated,VCB_financial_statements_2021_consolidated,VCB\2021\VCB_financial_statements_2021_consolidated\VCB_financial_statements_2021_consolidated_extracted.txt,250184
VCB_2021_separate,VCB,2021,separate,VCB_financial_statements_2021_separate,VCB\2021\VCB_financial_statements_2021_separate\VCB_financial_statements_2021_separate_extracted.txt,232378
VCB_2022_consolidated,VCB,2022,consolidated,VCB_financial_statements_2022_consolidated,VCB\2022\VCB_financial_statements_2022_consolidated\VCB_financial_statements_2022_consolidated_extracted.txt,262819
VCB_2022_separate,VCB,2022,separate,VCB_financial_statements_2022_separate,VCB\2022\VCB_financial_statements_2022_separate\VCB_financial_statements_2022_separate_extracted.txt,243311
VCB_2023_consolidated,VCB,2023,consolidated,VCB_financial_statements_2023_consolidated,VCB\2023\VCB_financial_statements_2023_consolidated\VCB_financial_statements_2023_consolidated_extracted.txt,264602
VCB_2023_separate,VCB,2023,separate,VCB_financial_statements_2023_separate,VCB\2023\VCB_financial_statements_2023_separate\VCB_financial_statements_2023_separate_extracted.txt,249092
VCB_2024_consolidated,VCB,2024,consolidated,VCB_financial_statements_2024_consolidated,VCB\2024\VCB_financial_statements_2024_consolidated\VCB_financial_statements_2024_consolidated_extracted.txt,274902
VCB_2024_separate,VCB,2024,separate,VCB_financial_statements_2024_separate,VCB\2024\VCB_financial_statements_2024_separate\VCB_financial_statements_2024_separate_extracted.txt,259452
VCB_2025_consolidated,VCB,2025,consolidated,VCB_financial_statements_2025_consolidated,VCB\2025\VCB_financial_statements_2025_consolidated\VCB_financial_statements_2025_consolidated_extracted.txt,265893
VCB_2025_separate,VCB,2025,separate,VCB_financial_statements_2025_separate,VCB\2025\VCB_financial_statements_2025_separate\VCB_financial_statements_2025_separate_extracted.txt,251918
VGC_2015_consolidated,VGC,2015,consolidated,VGC_financial_statements_2015_consolidated,VGC\2015\VGC_financial_statements_2015_consolidated\VGC_financial_statements_2015_consolidated_extracted.txt,233779
VGC_2015_separate,VGC,2015,separate,VGC_financial_statements_2015_separate,VGC\2015\VGC_financial_statements_2015_separate\VGC_financial_statements_2015_separate_extracted.txt,206666
VGC_2016_consolidated,VGC,2016,consolidated,VGC_financial_statements_2016_consolidated,VGC\2016\VGC_financial_statements_2016_consolidated\VGC_financial_statements_2016_consolidated_extracted.txt,238744
VGC_2016_separate,VGC,2016,separate,VGC_financial_statements_2016_separate,VGC\2016\VGC_financial_statements_2016_separate\VGC_financial_statements_2016_separate_extracted.txt,206650
VGC_2017_consolidated,VGC,2017,consolidated,VGC_financial_statements_2017_consolidated,VGC\2017\VGC_financial_statements_2017_consolidated\VGC_financial_statements_2017_consolidated_extracted.txt,252042
VGC_2017_separate,VGC,2017,separate,VGC_financial_statements_2017_separate,VGC\2017\VGC_financial_statements_2017_separate\VGC_financial_statements_2017_separate_extracted.txt,217571
VGC_2018_consolidated,VGC,2018,consolidated,VGC_financial_statements_2018_consolidated,VGC\2018\VGC_financial_statements_2018_consolidated\VGC_financial_statements_2018_consolidated_extracted.txt,272999
VGC_2018_separate,VGC,2018,separate,VGC_financial_statements_2018_separate,VGC\2018\VGC_financial_statements_2018_separate\VGC_financial_statements_2018_separate_extracted.txt,230042
VGC_2019_consolidated,VGC,2019,consolidated,VGC_financial_statements_2019_consolidated,VGC\2019\VGC_financial_statements_2019_consolidated\VGC_financial_statements_2019_consolidated_extracted.txt,270909
VGC_2019_separate,VGC,2019,separate,VGC_financial_statements_2019_separate,VGC\2019\VGC_financial_statements_2019_separate\VGC_financial_statements_2019_separate_extracted.txt,209161
VGC_2020_consolidated,VGC,2020,consolidated,VGC_financial_statements_2020_consolidated,VGC\2020\VGC_financial_statements_2020_consolidated\VGC_financial_statements_2020_consolidated_extracted.txt,270140
VGC_2020_separate,VGC,2020,separate,VGC_financial_statements_2020_separate,VGC\2020\VGC_financial_statements_2020_separate\VGC_financial_statements_2020_separate_extracted.txt,213375
VGC_2021_consolidated,VGC,2021,consolidated,VGC_financial_statements_2021_consolidated,VGC\2021\VGC_financial_statements_2021_consolidated\VGC_financial_statements_2021_consolidated_extracted.txt,235415
VGC_2021_separate,VGC,2021,separate,VGC_financial_statements_2021_separate,VGC\2021\VGC_financial_statements_2021_separate\VGC_financial_statements_2021_separate_extracted.txt,249284
VGC_2022_consolidated,VGC,2022,consolidated,VGC_financial_statements_2022_consolidated,VGC\2022\VGC_financial_statements_2022_consolidated\VGC_financial_statements_2022_consolidated_extracted.txt,228203
VGC_2022_separate,VGC,2022,separate,VGC_financial_statements_2022_separate,VGC\2022\VGC_financial_statements_2022_separate\VGC_financial_statements_2022_separate_extracted.txt,220580
VGC_2023_consolidated,VGC,2023,consolidated,VGC_financial_statements_2023_consolidated,VGC\2023\VGC_financial_statements_2023_consolidated\VGC_financial_statements_2023_consolidated_extracted.txt,231665
VGC_2023_separate,VGC,2023,separate,VGC_financial_statements_2023_separate,VGC\2023\VGC_financial_statements_2023_separate\VGC_financial_statements_2023_separate_extracted.txt,221185
VGC_2024_consolidated,VGC,2024,consolidated,VGC_financial_statements_2024_consolidated,VGC\2024\VGC_financial_statements_2024_consolidated\VGC_financial_statements_2024_consolidated_extracted.txt,240053
VGC_2024_separate,VGC,2024,separate,VGC_financial_statements_2024_separate,VGC\2024\VGC_financial_statements_2024_separate\VGC_financial_statements_2024_separate_extracted.txt,223174
VGC_2025_consolidated,VGC,2025,consolidated,VGC_financial_statements_2025_consolidated,VGC\2025\VGC_financial_statements_2025_consolidated\VGC_financial_statements_2025_consolidated_extracted.txt,238644
VGC_2025_separate,VGC,2025,separate,VGC_financial_statements_2025_separate,VGC\2025\VGC_financial_statements_2025_separate\VGC_financial_statements_2025_separate_extracted.txt,239156
VGT_2015_consolidated,VGT,2015,consolidated,VGT_financial_statements_2015_consolidated,VGT\2015\VGT_financial_statements_2015_consolidated\VGT_financial_statements_2015_consolidated_extracted.txt,264468
VGT_2015_separate,VGT,2015,separate,VGT_financial_statements_2015_separate,VGT\2015\VGT_financial_statements_2015_separate\VGT_financial_statements_2015_separate_extracted.txt,180232
VGT_2016_consolidated,VGT,2016,consolidated,VGT_financial_statements_2016_consolidated,VGT\2016\VGT_financial_statements_2016_consolidated\VGT_financial_statements_2016_consolidated_extracted.txt,279461
VGT_2016_separate,VGT,2016,separate,VGT_financial_statements_2016_separate,VGT\2016\VGT_financial_statements_2016_separate\VGT_financial_statements_2016_separate_extracted.txt,188373
VGT_2017_consolidated,VGT,2017,consolidated,VGT_financial_statements_2017_consolidated,VGT\2017\VGT_financial_statements_2017_consolidated\VGT_financial_statements_2017_consolidated_extracted.txt,257747
VGT_2017_separate,VGT,2017,separate,VGT_financial_statements_2017_separate,VGT\2017\VGT_financial_statements_2017_separate\VGT_financial_statements_2017_separate_extracted.txt,192796
VGT_2018_consolidated,VGT,2018,consolidated,VGT_financial_statements_2018_consolidated,VGT\2018\VGT_financial_statements_2018_consolidated\VGT_financial_statements_2018_consolidated_extracted.txt,250295
VGT_2018_separate,VGT,2018,separate,VGT_financial_statements_2018_separate,VGT\2018\VGT_financial_statements_2018_separate\VGT_financial_statements_2018_separate_extracted.txt,182838
VGT_2019_consolidated,VGT,2019,consolidated,VGT_financial_statements_2019_consolidated,VGT\2019\VGT_financial_statements_2019_consolidated\VGT_financial_statements_2019_consolidated_extracted.txt,261328
VGT_2019_separate,VGT,2019,separate,VGT_financial_statements_2019_separate,VGT\2019\VGT_financial_statements_2019_separate\VGT_financial_statements_2019_separate_extracted.txt,180891
VGT_2020_consolidated,VGT,2020,consolidated,VGT_financial_statements_2020_consolidated,VGT\2020\VGT_financial_statements_2020_consolidated\VGT_financial_statements_2020_consolidated_extracted.txt,254622
VGT_2020_separate,VGT,2020,separate,VGT_financial_statements_2020_separate,VGT\2020\VGT_financial_statements_2020_separate\VGT_financial_statements_2020_separate_extracted.txt,188100
VGT_2021_consolidated,VGT,2021,consolidated,VGT_financial_statements_2021_consolidated,VGT\2021\VGT_financial_statements_2021_consolidated\VGT_financial_statements_2021_consolidated_extracted.txt,223287
VGT_2021_separate,VGT,2021,separate,VGT_financial_statements_2021_separate,VGT\2021\VGT_financial_statements_2021_separate\VGT_financial_statements_2021_separate_extracted.txt,174930
VGT_2022_consolidated,VGT,2022,consolidated,VGT_financial_statements_2022_consolidated,VGT\2022\VGT_financial_statements_2022_consolidated\VGT_financial_statements_2022_consolidated_extracted.txt,237027
VGT_2022_separate,VGT,2022,separate,VGT_financial_statements_2022_separate,VGT\2022\VGT_financial_statements_2022_separate\VGT_financial_statements_2022_separate_extracted.txt,178422
VGT_2023_consolidated,VGT,2023,consolidated,VGT_financial_statements_2023_consolidated,VGT\2023\VGT_financial_statements_2023_consolidated\VGT_financial_statements_2023_consolidated_extracted.txt,257929
VGT_2023_separate,VGT,2023,separate,VGT_financial_statements_2023_separate,VGT\2023\VGT_financial_statements_2023_separate\VGT_financial_statements_2023_separate_extracted.txt,180862
VGT_2024_consolidated,VGT,2024,consolidated,VGT_financial_statements_2024_consolidated,VGT\2024\VGT_financial_statements_2024_consolidated\VGT_financial_statements_2024_consolidated_extracted.txt,246432
VGT_2024_separate,VGT,2024,separate,VGT_financial_statements_2024_separate,VGT\2024\VGT_financial_statements_2024_separate\VGT_financial_statements_2024_separate_extracted.txt,163687
VGT_2025_consolidated,VGT,2025,consolidated,VGT_financial_statements_2025_consolidated,VGT\2025\VGT_financial_statements_2025_consolidated\VGT_financial_statements_2025_consolidated_extracted.txt,251904
VGT_2025_separate,VGT,2025,separate,VGT_financial_statements_2025_separate,VGT\2025\VGT_financial_statements_2025_separate\VGT_financial_statements_2025_separate_extracted.txt,169715
VIB_2015_consolidated,VIB,2015,consolidated,VIB_financial_statements_2015_consolidated,VIB\2015\VIB_financial_statements_2015_consolidated\VIB_financial_statements_2015_consolidated_extracted.txt,202105
VIB_2015_separate,VIB,2015,separate,VIB_financial_statements_2015_separate,VIB\2015\VIB_financial_statements_2015_separate\VIB_financial_statements_2015_separate_extracted.txt,197988
VIB_2016_consolidated,VIB,2016,consolidated,VIB_financial_statements_2016_consolidated,VIB\2016\VIB_financial_statements_2016_consolidated\VIB_financial_statements_2016_consolidated_extracted.txt,209404
VIB_2016_separate,VIB,2016,separate,VIB_financial_statements_2016_separate,VIB\2016\VIB_financial_statements_2016_separate\VIB_financial_statements_2016_separate_extracted.txt,206713
VIB_2017_consolidated,VIB,2017,consolidated,VIB_financial_statements_2017_consolidated,VIB\2017\VIB_financial_statements_2017_consolidated\VIB_financial_statements_2017_consolidated_extracted.txt,210714
VIB_2017_separate,VIB,2017,separate,VIB_financial_statements_2017_separate,VIB\2017\VIB_financial_statements_2017_separate\VIB_financial_statements_2017_separate_extracted.txt,211463
VIB_2018_consolidated,VIB,2018,consolidated,VIB_financial_statements_2018_consolidated,VIB\2018\VIB_financial_statements_2018_consolidated\VIB_financial_statements_2018_consolidated_extracted.txt,194746
VIB_2018_separate,VIB,2018,separate,VIB_financial_statements_2018_separate,VIB\2018\VIB_financial_statements_2018_separate\VIB_financial_statements_2018_separate_extracted.txt,194054
VIB_2019_consolidated,VIB,2019,consolidated,VIB_financial_statements_2019_consolidated,VIB\2019\VIB_financial_statements_2019_consolidated\VIB_financial_statements_2019_consolidated_extracted.txt,183001
VIB_2019_separate,VIB,2019,separate,VIB_financial_statements_2019_separate,VIB\2019\VIB_financial_statements_2019_separate\VIB_financial_statements_2019_separate_extracted.txt,182823
VIB_2020_consolidated,VIB,2020,consolidated,VIB_financial_statements_2020_consolidated,VIB\2020\VIB_financial_statements_2020_consolidated\VIB_financial_statements_2020_consolidated_extracted.txt,247018
VIB_2020_separate,VIB,2020,separate,VIB_financial_statements_2020_separate,VIB\2020\VIB_financial_statements_2020_separate\VIB_financial_statements_2020_separate_extracted.txt,241399
VIB_2021_consolidated,VIB,2021,consolidated,VIB_financial_statements_2021_consolidated,VIB\2021\VIB_financial_statements_2021_consolidated\VIB_financial_statements_2021_consolidated_extracted.txt,266001
VIB_2021_separate,VIB,2021,separate,VIB_financial_statements_2021_separate,VIB\2021\VIB_financial_statements_2021_separate\VIB_financial_statements_2021_separate_extracted.txt,262902
VIB_2022_consolidated,VIB,2022,consolidated,VIB_financial_statements_2022_consolidated,VIB\2022\VIB_financial_statements_2022_consolidated\VIB_financial_statements_2022_consolidated_extracted.txt,261676
VIB_2022_separate,VIB,2022,separate,VIB_financial_statements_2022_separate,VIB\2022\VIB_financial_statements_2022_separate\VIB_financial_statements_2022_separate_extracted.txt,255890
VIB_2023_consolidated,VIB,2023,consolidated,VIB_financial_statements_2023_consolidated,VIB\2023\VIB_financial_statements_2023_consolidated\VIB_financial_statements_2023_consolidated_extracted.txt,263860
VIB_2023_separate,VIB,2023,separate,VIB_financial_statements_2023_separate,VIB\2023\VIB_financial_statements_2023_separate\VIB_financial_statements_2023_separate_extracted.txt,261451
VIB_2024_consolidated,VIB,2024,consolidated,VIB_financial_statements_2024_consolidated,VIB\2024\VIB_financial_statements_2024_consolidated\VIB_financial_statements_2024_consolidated_extracted.txt,285531
VIB_2024_separate,VIB,2024,separate,VIB_financial_statements_2024_separate,VIB\2024\VIB_financial_statements_2024_separate\VIB_financial_statements_2024_separate_extracted.txt,284546
VIB_2025_consolidated,VIB,2025,consolidated,VIB_financial_statements_2025_consolidated,VIB\2025\VIB_financial_statements_2025_consolidated\VIB_financial_statements_2025_consolidated_extracted.txt,252016
VIB_2025_separate,VIB,2025,separate,VIB_financial_statements_2025_separate,VIB\2025\VIB_financial_statements_2025_separate\VIB_financial_statements_2025_separate_extracted.txt,247673
VIC_2015_consolidated,VIC,2015,consolidated,VIC_financial_statements_2015_consolidated,VIC\2015\VIC_financial_statements_2015_consolidated\VIC_financial_statements_2015_consolidated_extracted.txt,386364
VIC_2015_separate,VIC,2015,separate,VIC_financial_statements_2015_separate,VIC\2015\VIC_financial_statements_2015_separate\VIC_financial_statements_2015_separate_extracted.txt,291762
VIC_2016_consolidated,VIC,2016,consolidated,VIC_financial_statements_2016_consolidated,VIC\2016\VIC_financial_statements_2016_consolidated\VIC_financial_statements_2016_consolidated_extracted.txt,398208
VIC_2016_separate,VIC,2016,separate,VIC_financial_statements_2016_separate,VIC\2016\VIC_financial_statements_2016_separate\VIC_financial_statements_2016_separate_extracted.txt,273223
VIC_2017_consolidated,VIC,2017,consolidated,VIC_financial_statements_2017_consolidated,VIC\2017\VIC_financial_statements_2017_consolidated\VIC_financial_statements_2017_consolidated_extracted.txt,325496
VIC_2017_separate,VIC,2017,separate,VIC_financial_statements_2017_separate,VIC\2017\VIC_financial_statements_2017_separate\VIC_financial_statements_2017_separate_extracted.txt,233950
VIC_2018_consolidated,VIC,2018,consolidated,VIC_financial_statements_2018_consolidated,VIC\2018\VIC_financial_statements_2018_consolidated\VIC_financial_statements_2018_consolidated_extracted.txt,300731
VIC_2018_separate,VIC,2018,separate,VIC_financial_statements_2018_separate,VIC\2018\VIC_financial_statements_2018_separate\VIC_financial_statements_2018_separate_extracted.txt,231715
VIC_2019_consolidated,VIC,2019,consolidated,VIC_financial_statements_2019_consolidated,VIC\2019\VIC_financial_statements_2019_consolidated\VIC_financial_statements_2019_consolidated_extracted.txt,305681
VIC_2019_separate,VIC,2019,separate,VIC_financial_statements_2019_separate,VIC\2019\VIC_financial_statements_2019_separate\VIC_financial_statements_2019_separate_extracted.txt,204867
VIC_2020_consolidated,VIC,2020,consolidated,VIC_financial_statements_2020_consolidated,VIC\2020\VIC_financial_statements_2020_consolidated\VIC_financial_statements_2020_consolidated_extracted.txt,304161
VIC_2020_separate,VIC,2020,separate,VIC_financial_statements_2020_separate,VIC\2020\VIC_financial_statements_2020_separate\VIC_financial_statements_2020_separate_extracted.txt,213737
VIC_2021_consolidated,VIC,2021,consolidated,VIC_financial_statements_2021_consolidated,VIC\2021\VIC_financial_statements_2021_consolidated\VIC_financial_statements_2021_consolidated_extracted.txt,314123
VIC_2021_separate,VIC,2021,separate,VIC_financial_statements_2021_separate,VIC\2021\VIC_financial_statements_2021_separate\VIC_financial_statements_2021_separate_extracted.txt,234339
VIC_2022_consolidated,VIC,2022,consolidated,VIC_financial_statements_2022_consolidated,VIC\2022\VIC_financial_statements_2022_consolidated\VIC_financial_statements_2022_consolidated_extracted.txt,336055
VIC_2022_separate,VIC,2022,separate,VIC_financial_statements_2022_separate,VIC\2022\VIC_financial_statements_2022_separate\VIC_financial_statements_2022_separate_extracted.txt,249661
VIC_2023_consolidated,VIC,2023,consolidated,VIC_financial_statements_2023_consolidated,VIC\2023\VIC_financial_statements_2023_consolidated\VIC_financial_statements_2023_consolidated_extracted.txt,366740
VIC_2023_separate,VIC,2023,separate,VIC_financial_statements_2023_separate,VIC\2023\VIC_financial_statements_2023_separate\VIC_financial_statements_2023_separate_extracted.txt,269346
VIC_2024_consolidated,VIC,2024,consolidated,VIC_financial_statements_2024_consolidated,VIC\2024\VIC_financial_statements_2024_consolidated\VIC_financial_statements_2024_consolidated_extracted.txt,390499
VIC_2024_separate,VIC,2024,separate,VIC_financial_statements_2024_separate,VIC\2024\VIC_financial_statements_2024_separate\VIC_financial_statements_2024_separate_extracted.txt,283995
VIC_2025_consolidated,VIC,2025,consolidated,VIC_financial_statements_2025_consolidated,VIC\2025\VIC_financial_statements_2025_consolidated\VIC_financial_statements_2025_consolidated_extracted.txt,381768
VIC_2025_separate,VIC,2025,separate,VIC_financial_statements_2025_separate,VIC\2025\VIC_financial_statements_2025_separate\VIC_financial_statements_2025_separate_extracted.txt,275652
VIF_2015_consolidated,VIF,2015,consolidated,VIF_financial_statements_2015_consolidated,VIF\2015\VIF_financial_statements_2015_consolidated\VIF_financial_statements_2015_consolidated_extracted.txt,223577
VIF_2015_separate,VIF,2015,separate,VIF_financial_statements_2015_separate,VIF\2015\VIF_financial_statements_2015_separate\VIF_financial_statements_2015_separate_extracted.txt,192015
VIF_2016_consolidated,VIF,2016,consolidated,VIF_financial_statements_2016_consolidated,VIF\2016\VIF_financial_statements_2016_consolidated\VIF_financial_statements_2016_consolidated_extracted.txt,191912
VIF_2016_separate,VIF,2016,separate,VIF_financial_statements_2016_separate,VIF\2016\VIF_financial_statements_2016_separate\VIF_financial_statements_2016_separate_extracted.txt,176086
VIF_2017_consolidated,VIF,2017,consolidated,VIF_financial_statements_2017_consolidated,VIF\2017\VIF_financial_statements_2017_consolidated\VIF_financial_statements_2017_consolidated_extracted.txt,210795
VIF_2017_separate,VIF,2017,separate,VIF_financial_statements_2017_separate,VIF\2017\VIF_financial_statements_2017_separate\VIF_financial_statements_2017_separate_extracted.txt,193564
VIF_2018_consolidated,VIF,2018,consolidated,VIF_financial_statements_2018_consolidated,VIF\2018\VIF_financial_statements_2018_consolidated\VIF_financial_statements_2018_consolidated_extracted.txt,193457
VIF_2018_separate,VIF,2018,separate,VIF_financial_statements_2018_separate,VIF\2018\VIF_financial_statements_2018_separate\VIF_financial_statements_2018_separate_extracted.txt,157526
VIF_2019_consolidated,VIF,2019,consolidated,VIF_financial_statements_2019_consolidated,VIF\2019\VIF_financial_statements_2019_consolidated\VIF_financial_statements_2019_consolidated_extracted.txt,190095
VIF_2019_separate,VIF,2019,separate,VIF_financial_statements_2019_separate,VIF\2019\VIF_financial_statements_2019_separate\VIF_financial_statements_2019_separate_extracted.txt,172291
VIF_2020_consolidated,VIF,2020,consolidated,VIF_financial_statements_2020_consolidated,VIF\2020\VIF_financial_statements_2020_consolidated\VIF_financial_statements_2020_consolidated_extracted.txt,191579
VIF_2020_separate,VIF,2020,separate,VIF_financial_statements_2020_separate,VIF\2020\VIF_financial_statements_2020_separate\VIF_financial_statements_2020_separate_extracted.txt,178580
VIF_2021_consolidated,VIF,2021,consolidated,VIF_financial_statements_2021_consolidated,VIF\2021\VIF_financial_statements_2021_consolidated\VIF_financial_statements_2021_consolidated_extracted.txt,190366
VIF_2021_separate,VIF,2021,separate,VIF_financial_statements_2021_separate,VIF\2021\VIF_financial_statements_2021_separate\VIF_financial_statements_2021_separate_extracted.txt,188627
VIF_2022_consolidated,VIF,2022,consolidated,VIF_financial_statements_2022_consolidated,VIF\2022\VIF_financial_statements_2022_consolidated\VIF_financial_statements_2022_consolidated_extracted.txt,221470
VIF_2022_separate,VIF,2022,separate,VIF_financial_statements_2022_separate,VIF\2022\VIF_financial_statements_2022_separate\VIF_financial_statements_2022_separate_extracted.txt,197723
VIF_2023_consolidated,VIF,2023,consolidated,VIF_financial_statements_2023_consolidated,VIF\2023\VIF_financial_statements_2023_consolidated\VIF_financial_statements_2023_consolidated_extracted.txt,227611
VIF_2023_separate,VIF,2023,separate,VIF_financial_statements_2023_separate,VIF\2023\VIF_financial_statements_2023_separate\VIF_financial_statements_2023_separate_extracted.txt,224295
VIF_2024_consolidated,VIF,2024,consolidated,VIF_financial_statements_2024_consolidated,VIF\2024\VIF_financial_statements_2024_consolidated\VIF_financial_statements_2024_consolidated_extracted.txt,230064
VIF_2024_separate,VIF,2024,separate,VIF_financial_statements_2024_separate,VIF\2024\VIF_financial_statements_2024_separate\VIF_financial_statements_2024_separate_extracted.txt,207806
VIF_2025_consolidated,VIF,2025,consolidated,VIF_financial_statements_2025_consolidated,VIF\2025\VIF_financial_statements_2025_consolidated\VIF_financial_statements_2025_consolidated_extracted.txt,205453
VIF_2025_separate,VIF,2025,separate,VIF_financial_statements_2025_separate,VIF\2025\VIF_financial_statements_2025_separate\VIF_financial_statements_2025_separate_extracted.txt,199537
VJC_2015_consolidated,VJC,2015,consolidated,VJC_financial_statements_2015_consolidated,VJC\2015\VJC_financial_statements_2015_consolidated\VJC_financial_statements_2015_consolidated_extracted.txt,178887
VJC_2015_separate,VJC,2015,separate,VJC_financial_statements_2015_separate,VJC\2015\VJC_financial_statements_2015_separate\VJC_financial_statements_2015_separate_extracted.txt,144645
VJC_2016_consolidated,VJC,2016,consolidated,VJC_financial_statements_2016_consolidated,VJC\2016\VJC_financial_statements_2016_consolidated\VJC_financial_statements_2016_consolidated_extracted.txt,135394
VJC_2016_separate,VJC,2016,separate,VJC_financial_statements_2016_separate,VJC\2016\VJC_financial_statements_2016_separate\VJC_financial_statements_2016_separate_extracted.txt,120436
VJC_2017_consolidated,VJC,2017,consolidated,VJC_financial_statements_2017_consolidated,VJC\2017\VJC_financial_statements_2017_consolidated\VJC_financial_statements_2017_consolidated_extracted.txt,150608
VJC_2017_separate,VJC,2017,separate,VJC_financial_statements_2017_separate,VJC\2017\VJC_financial_statements_2017_separate\VJC_financial_statements_2017_separate_extracted.txt,141337
VJC_2018_consolidated,VJC,2018,consolidated,VJC_financial_statements_2018_consolidated,VJC\2018\VJC_financial_statements_2018_consolidated\VJC_financial_statements_2018_consolidated_extracted.txt,142537
VJC_2018_separate,VJC,2018,separate,VJC_financial_statements_2018_separate,VJC\2018\VJC_financial_statements_2018_separate\VJC_financial_statements_2018_separate_extracted.txt,122742
VJC_2019_consolidated,VJC,2019,consolidated,VJC_financial_statements_2019_consolidated,VJC\2019\VJC_financial_statements_2019_consolidated\VJC_financial_statements_2019_consolidated_extracted.txt,178913
VJC_2019_separate,VJC,2019,separate,VJC_financial_statements_2019_separate,VJC\2019\VJC_financial_statements_2019_separate\VJC_financial_statements_2019_separate_extracted.txt,179183
VJC_2020_consolidated,VJC,2020,consolidated,VJC_financial_statements_2020_consolidated,VJC\2020\VJC_financial_statements_2020_consolidated\VJC_financial_statements_2020_consolidated_extracted.txt,182150
VJC_2020_separate,VJC,2020,separate,VJC_financial_statements_2020_separate,VJC\2020\VJC_financial_statements_2020_separate\VJC_financial_statements_2020_separate_extracted.txt,166593
VJC_2021_consolidated,VJC,2021,consolidated,VJC_financial_statements_2021_consolidated,VJC\2021\VJC_financial_statements_2021_consolidated\VJC_financial_statements_2021_consolidated_extracted.txt,291227
VJC_2021_separate,VJC,2021,separate,VJC_financial_statements_2021_separate,VJC\2021\VJC_financial_statements_2021_separate\VJC_financial_statements_2021_separate_extracted.txt,225866
VJC_2022_consolidated,VJC,2022,consolidated,VJC_financial_statements_2022_consolidated,VJC\2022\VJC_financial_statements_2022_consolidated\VJC_financial_statements_2022_consolidated_extracted.txt,192324
VJC_2022_separate,VJC,2022,separate,VJC_financial_statements_2022_separate,VJC\2022\VJC_financial_statements_2022_separate\VJC_financial_statements_2022_separate_extracted.txt,177436
VJC_2023_consolidated,VJC,2023,consolidated,VJC_financial_statements_2023_consolidated,VJC\2023\VJC_financial_statements_2023_consolidated\VJC_financial_statements_2023_consolidated_extracted.txt,213186
VJC_2024_consolidated,VJC,2024,consolidated,VJC_financial_statements_2024_consolidated,VJC\2024\VJC_financial_statements_2024_consolidated\VJC_financial_statements_2024_consolidated_extracted.txt,219969
VJC_2024_separate,VJC,2024,separate,VJC_financial_statements_2024_separate,VJC\2024\VJC_financial_statements_2024_separate\VJC_financial_statements_2024_separate_extracted.txt,201096
VJC_2025_consolidated,VJC,2025,consolidated,VJC_financial_statements_2025_consolidated,VJC\2025\VJC_financial_statements_2025_consolidated\VJC_financial_statements_2025_consolidated_extracted.txt,221834
VJC_2025_separate,VJC,2025,separate,VJC_financial_statements_2025_separate,VJC\2025\VJC_financial_statements_2025_separate\VJC_financial_statements_2025_separate_extracted.txt,217466
VNM_2015_consolidated,VNM,2015,consolidated,VNM_financial_statements_2015_consolidated,VNM\2015\VNM_financial_statements_2015_consolidated\VNM_financial_statements_2015_consolidated_extracted.txt,179377
VNM_2015_separate,VNM,2015,separate,VNM_financial_statements_2015_separate,VNM\2015\VNM_financial_statements_2015_separate\VNM_financial_statements_2015_separate_extracted.txt,154340
VNM_2016_consolidated,VNM,2016,consolidated,VNM_financial_statements_2016_consolidated,VNM\2016\VNM_financial_statements_2016_consolidated\VNM_financial_statements_2016_consolidated_extracted.txt,167411
VNM_2016_separate,VNM,2016,separate,VNM_financial_statements_2016_separate,VNM\2016\VNM_financial_statements_2016_separate\VNM_financial_statements_2016_separate_extracted.txt,147596
VNM_2017_consolidated,VNM,2017,consolidated,VNM_financial_statements_2017_consolidated,VNM\2017\VNM_financial_statements_2017_consolidated\VNM_financial_statements_2017_consolidated_extracted.txt,179816
VNM_2017_separate,VNM,2017,separate,VNM_financial_statements_2017_separate,VNM\2017\VNM_financial_statements_2017_separate\VNM_financial_statements_2017_separate_extracted.txt,150027
VNM_2018_consolidated,VNM,2018,consolidated,VNM_financial_statements_2018_consolidated,VNM\2018\VNM_financial_statements_2018_consolidated\VNM_financial_statements_2018_consolidated_extracted.txt,178606
